movement_id,product_id,movement_date,movement_type,quantity,warehouse,unit_cost,notes
6228,394,2025-07-21 10:51:32.637552,Sale,37,Warehouse_A,463.15,Regular movement
6229,145,2024-11-06 10:51:32.637620,Adjustment,-51,Warehouse_C,255.12,Seasonal stock
6230,491,2025-03-06 10:51:32.637688,Purchase,-82,Warehouse_C,412.21,Seasonal stock
6231,297,2024-11-30 10:51:32.637758,Purchase,69,Warehouse_B,99.84,Regular movement
6232,80,2025-05-09 10:51:32.637826,Purchase,29,Warehouse_C,240.9,Seasonal stock
6233,462,2024-11-11 10:51:32.637893,Sale,-27,Warehouse_A,413.91,New arrival
6234,408,2024-09-27 10:51:32.637961,Sale,-5,Warehouse_A,319.4,Clearance
6235,251,2025-07-20 10:51:32.638029,Purchase,69,Warehouse_C,302.09,Regular movement
6236,152,2024-11-08 10:51:32.638101,Return,-13,Warehouse_C,121.58,Regular movement
6237,492,2025-03-19 10:51:32.638171,Sale,75,Warehouse_A,15.3,Seasonal stock
6238,362,2025-06-23 10:51:32.638238,Sale,-15,Warehouse_C,214.94,Regular movement
6239,460,2025-02-27 10:51:32.638308,Return,65,Warehouse_C,451.58,Clearance
6240,6,2024-08-22 10:51:32.638379,Return,-53,Warehouse_A,476.55,Clearance
6241,302,2025-07-25 10:51:32.638449,Return,-23,Warehouse_B,103.57,Clearance
6242,207,2024-12-01 10:51:32.638518,Return,-82,Warehouse_B,366.98,Regular movement
6243,123,2025-02-01 10:51:32.638588,Adjustment,-50,Warehouse_C,231.33,Clearance
6244,494,2025-04-09 10:51:32.638655,Sale,74,Warehouse_C,191.83,New arrival
6245,310,2025-04-11 10:51:32.638726,Purchase,93,Warehouse_C,413.61,New arrival
6246,482,2025-04-10 10:51:32.638796,Return,20,Warehouse_A,71.4,Regular movement
6247,413,2024-09-12 10:51:32.638864,Adjustment,13,Warehouse_B,130.01,New arrival
6248,420,2025-06-17 10:51:32.638934,Adjustment,99,Warehouse_A,86.49,Regular movement
6249,162,2024-10-11 10:51:32.639004,Sale,82,Warehouse_C,271.95,Regular movement
6250,329,2024-09-19 10:51:32.639073,Adjustment,-22,Warehouse_C,330.93,Regular movement
6251,294,2025-02-18 10:51:32.639141,Purchase,53,Warehouse_C,417.61,Clearance
6252,333,2025-03-30 10:51:32.639210,Return,-67,Warehouse_A,403.95,Seasonal stock
6253,153,2024-12-05 10:51:32.639278,Return,63,Warehouse_A,257.34,Clearance
6254,380,2024-11-30 10:51:32.639347,Purchase,74,Warehouse_B,6.85,Seasonal stock
6255,88,2025-01-10 10:51:32.639415,Purchase,25,Warehouse_A,89.09,Regular movement
6256,500,2024-10-06 10:51:32.639484,Adjustment,-49,Warehouse_B,447.99,Seasonal stock
6257,67,2024-09-07 10:51:32.639554,Return,-87,Warehouse_B,415.99,Regular movement
6258,59,2024-12-06 10:51:32.639627,Purchase,73,Warehouse_C,318.93,Clearance
6259,306,2025-05-07 10:51:32.639697,Return,-83,Warehouse_C,111.15,Clearance
6260,83,2025-06-10 10:51:32.639765,Adjustment,-52,Warehouse_C,117.75,New arrival
6261,277,2025-07-31 10:51:32.639836,Purchase,14,Warehouse_C,129.12,Clearance
6262,213,2025-07-16 10:51:32.639904,Adjustment,-4,Warehouse_A,163.6,Seasonal stock
6263,307,2025-07-30 10:51:32.639971,Adjustment,-59,Warehouse_B,37.69,New arrival
6264,302,2025-01-22 10:51:32.640040,Purchase,90,Warehouse_C,103.57,New arrival
6265,99,2024-09-09 10:51:32.640112,Return,58,Warehouse_B,373.41,Seasonal stock
6266,96,2024-10-17 10:51:32.640179,Sale,27,Warehouse_B,90.24,Clearance
6267,484,2024-10-05 10:51:32.640248,Purchase,75,Warehouse_B,170.47,Regular movement
6268,488,2024-08-29 10:51:32.640320,Purchase,-34,Warehouse_B,189.39,Clearance
6269,109,2024-10-02 10:51:32.640389,Purchase,-38,Warehouse_A,192.68,Clearance
6270,271,2024-09-19 10:51:32.640458,Adjustment,-68,Warehouse_B,356.39,Regular movement
6271,65,2024-09-03 10:51:32.640526,Adjustment,-1,Warehouse_B,389.83,Clearance
6272,27,2025-02-16 10:51:32.640595,Adjustment,73,Warehouse_A,148.59,New arrival
6273,94,2025-03-06 10:51:32.640664,Return,-66,Warehouse_C,9.53,Regular movement
6274,61,2024-11-14 10:51:32.640732,Sale,94,Warehouse_B,480.88,Clearance
6275,421,2025-04-21 10:51:32.640802,Return,-93,Warehouse_C,308.54,New arrival
6276,395,2024-09-24 10:51:32.640868,Sale,-71,Warehouse_C,82.77,Regular movement
6277,420,2025-03-13 10:51:32.640937,Purchase,45,Warehouse_B,86.49,Regular movement
6278,341,2025-02-26 10:51:32.641004,Sale,-52,Warehouse_C,87.74,Clearance
6279,2,2024-10-19 10:51:32.641073,Return,-78,Warehouse_B,205.05,New arrival
6280,394,2025-08-15 10:51:32.641143,Return,98,Warehouse_B,463.15,Regular movement
6281,255,2025-08-05 10:51:32.641212,Adjustment,-36,Warehouse_B,189.29,New arrival
6282,431,2024-10-24 10:51:32.641282,Sale,36,Warehouse_C,475.68,Regular movement
6283,219,2024-10-21 10:51:32.641351,Purchase,41,Warehouse_B,403.14,Clearance
6284,346,2025-04-09 10:51:32.641422,Purchase,32,Warehouse_B,159.11,Regular movement
6285,476,2025-08-10 10:51:32.641490,Sale,-83,Warehouse_A,80.42,New arrival
6286,451,2025-03-15 10:51:32.641559,Sale,57,Warehouse_B,389.13,Clearance
6287,334,2025-04-28 10:51:32.641626,Purchase,-52,Warehouse_A,61.56,Regular movement
6288,108,2025-01-04 10:51:32.641697,Adjustment,-46,Warehouse_B,321.86,Seasonal stock
6289,228,2025-02-22 10:51:32.641764,Sale,99,Warehouse_C,272.97,Clearance
6290,399,2024-09-02 10:51:32.641833,Adjustment,93,Warehouse_B,106.29,Regular movement
6291,379,2024-09-27 10:51:32.641900,Return,-73,Warehouse_B,495.8,Seasonal stock
6292,33,2025-07-31 10:51:32.641969,Purchase,97,Warehouse_A,57.21,New arrival
6293,32,2025-03-02 10:51:32.642040,Sale,-15,Warehouse_C,424.42,Clearance
6294,312,2025-08-11 10:51:32.642112,Return,-61,Warehouse_A,460.22,Seasonal stock
6295,379,2024-09-05 10:51:32.642180,Return,-43,Warehouse_C,495.8,Clearance
6296,249,2024-10-28 10:51:32.642248,Purchase,22,Warehouse_A,40.99,Regular movement
6297,211,2025-01-07 10:51:32.642319,Return,80,Warehouse_C,37.57,Clearance
6298,495,2025-03-06 10:51:32.642390,Sale,-22,Warehouse_A,324.95,Regular movement
6299,235,2024-10-02 10:51:32.642465,Adjustment,38,Warehouse_B,263.36,Seasonal stock
6300,427,2024-09-26 10:51:32.642539,Return,-31,Warehouse_C,419.13,Regular movement
6301,213,2024-11-25 10:51:32.642616,Purchase,35,Warehouse_A,163.6,Seasonal stock
6302,262,2025-04-23 10:51:32.642686,Sale,58,Warehouse_A,335.05,Regular movement
6303,157,2025-07-23 10:51:32.642756,Sale,77,Warehouse_C,37.37,Regular movement
6304,464,2025-01-25 10:51:32.642826,Purchase,81,Warehouse_B,49.2,New arrival
6305,259,2025-06-25 10:51:32.642896,Purchase,12,Warehouse_C,30.09,Clearance
6306,390,2025-06-29 10:51:32.642965,Sale,-15,Warehouse_B,148.98,Clearance
6307,371,2025-06-25 10:51:32.643034,Purchase,-89,Warehouse_C,313.71,New arrival
6308,77,2024-10-04 10:51:32.643101,Return,-41,Warehouse_A,32.22,New arrival
6309,479,2025-07-12 10:51:32.643169,Purchase,77,Warehouse_B,499.96,Seasonal stock
6310,94,2024-08-24 10:51:32.643237,Sale,-67,Warehouse_A,9.53,Regular movement
6311,415,2025-02-19 10:51:32.643305,Sale,85,Warehouse_A,44.7,Clearance
6312,135,2024-10-05 10:51:32.643372,Sale,-80,Warehouse_B,378.74,Clearance
6313,381,2024-12-31 10:51:32.643443,Purchase,34,Warehouse_A,187.12,Regular movement
6314,125,2025-01-02 10:51:32.643512,Return,-33,Warehouse_C,298.95,New arrival
6315,94,2025-06-20 10:51:32.643578,Adjustment,63,Warehouse_A,9.53,New arrival
6316,143,2024-12-23 10:51:32.643646,Adjustment,-77,Warehouse_C,392.38,Seasonal stock
6317,371,2025-03-02 10:51:32.643713,Purchase,79,Warehouse_A,313.71,Seasonal stock
6318,108,2025-04-18 10:51:32.643780,Return,12,Warehouse_C,321.86,Regular movement
6319,361,2025-02-18 10:51:32.643849,Return,-70,Warehouse_B,463.85,Clearance
6320,175,2025-08-05 10:51:32.643917,Sale,-78,Warehouse_C,10.65,Seasonal stock
6321,344,2025-04-09 10:51:32.643986,Sale,-91,Warehouse_C,54.16,Regular movement
6322,140,2024-11-02 10:51:32.644054,Purchase,91,Warehouse_A,417.79,New arrival
6323,244,2025-01-20 10:51:32.644121,Return,-71,Warehouse_A,306.63,New arrival
6324,399,2025-01-13 10:51:32.644191,Return,31,Warehouse_C,106.29,New arrival
6325,165,2025-07-21 10:51:32.644261,Sale,96,Warehouse_C,135.0,Seasonal stock
6326,170,2025-05-30 10:51:32.644331,Purchase,26,Warehouse_A,386.37,Regular movement
6327,466,2025-01-07 10:51:32.644398,Return,61,Warehouse_A,451.86,Clearance
6328,419,2024-11-09 10:51:32.644465,Adjustment,-77,Warehouse_A,46.14,Seasonal stock
6329,276,2025-06-17 10:51:32.644535,Purchase,-68,Warehouse_B,429.33,New arrival
6330,170,2025-07-24 10:51:32.644602,Return,91,Warehouse_C,386.37,New arrival
6331,207,2024-11-24 10:51:32.644671,Purchase,93,Warehouse_B,366.98,Regular movement
6332,477,2025-07-03 10:51:32.644744,Sale,6,Warehouse_C,51.01,Regular movement
6333,139,2025-08-13 10:51:32.644811,Purchase,-72,Warehouse_C,178.7,Seasonal stock
6334,434,2025-03-12 10:51:32.644879,Purchase,-61,Warehouse_A,125.82,Clearance
6335,284,2024-10-04 10:51:32.644947,Adjustment,74,Warehouse_C,112.8,Seasonal stock
6336,267,2024-11-24 10:51:32.645016,Return,30,Warehouse_A,156.07,Seasonal stock
6337,41,2024-11-09 10:51:32.645084,Sale,64,Warehouse_C,57.91,New arrival
6338,39,2024-10-13 10:51:32.645154,Return,5,Warehouse_C,151.82,New arrival
6339,451,2025-04-27 10:51:32.645222,Sale,68,Warehouse_C,389.13,Clearance
6340,216,2025-03-24 10:51:32.645294,Adjustment,-16,Warehouse_C,416.63,New arrival
6341,407,2024-09-07 10:51:32.645362,Adjustment,-55,Warehouse_A,193.06,New arrival
6342,402,2025-04-20 10:51:32.645432,Return,-26,Warehouse_A,20.52,Seasonal stock
6343,120,2024-08-27 10:51:32.645501,Sale,46,Warehouse_C,329.06,Seasonal stock
6344,84,2025-04-14 10:51:32.645570,Return,-29,Warehouse_C,85.03,Clearance
6345,53,2025-04-05 10:51:32.645638,Sale,23,Warehouse_A,44.34,Regular movement
6346,185,2024-12-31 10:51:32.645708,Sale,-13,Warehouse_C,422.72,Seasonal stock
6347,387,2025-06-29 10:51:32.645777,Purchase,64,Warehouse_C,478.29,Seasonal stock
6348,300,2025-08-18 10:51:32.645847,Adjustment,6,Warehouse_C,80.74,New arrival
6349,453,2024-09-13 10:51:32.645917,Return,-90,Warehouse_A,168.35,Regular movement
6350,254,2025-08-10 10:51:32.645988,Return,6,Warehouse_A,214.08,Clearance
6351,153,2025-01-07 10:51:32.646057,Adjustment,96,Warehouse_C,257.34,Seasonal stock
6352,200,2024-12-08 10:51:32.646124,Sale,-88,Warehouse_A,221.3,Seasonal stock
6353,463,2025-04-27 10:51:32.646194,Adjustment,-3,Warehouse_B,294.74,Clearance
6354,20,2025-06-28 10:51:32.646262,Sale,90,Warehouse_B,385.43,Clearance
6355,113,2025-03-28 10:51:32.646331,Purchase,30,Warehouse_B,142.28,New arrival
6356,345,2025-05-18 10:51:32.646399,Purchase,91,Warehouse_A,208.54,Regular movement
6357,358,2025-01-21 10:51:32.646467,Sale,5,Warehouse_B,211.79,Regular movement
6358,252,2025-02-16 10:51:32.646534,Purchase,16,Warehouse_B,170.32,Clearance
6359,370,2025-05-27 10:51:32.646602,Return,87,Warehouse_C,431.5,Regular movement
6360,42,2025-01-24 10:51:32.646671,Adjustment,11,Warehouse_B,71.83,Seasonal stock
6361,407,2024-12-29 10:51:32.646739,Purchase,66,Warehouse_A,193.06,New arrival
6362,186,2024-11-26 10:51:32.646806,Return,93,Warehouse_B,162.76,New arrival
6363,122,2025-06-22 10:51:32.646875,Return,63,Warehouse_B,33.16,Seasonal stock
6364,201,2024-11-12 10:51:32.646941,Purchase,-40,Warehouse_A,315.45,Regular movement
6365,407,2025-04-15 10:51:32.647010,Adjustment,-80,Warehouse_C,193.06,Seasonal stock
6366,142,2024-09-26 10:51:32.647077,Adjustment,-63,Warehouse_C,243.54,Clearance
6367,265,2024-10-04 10:51:32.647145,Return,-61,Warehouse_B,181.03,Seasonal stock
6368,383,2025-02-20 10:51:32.647213,Purchase,-74,Warehouse_C,368.34,Regular movement
6369,484,2024-11-08 10:51:32.647280,Return,-12,Warehouse_B,170.47,Regular movement
6370,204,2025-03-10 10:51:32.647348,Purchase,42,Warehouse_B,272.6,Seasonal stock
6371,485,2025-05-19 10:51:32.647415,Sale,-76,Warehouse_C,395.68,Clearance
6372,482,2024-10-26 10:51:32.647483,Sale,-33,Warehouse_B,71.4,Clearance
6373,235,2025-02-03 10:51:32.647551,Purchase,-5,Warehouse_B,263.36,Clearance
6374,472,2024-11-08 10:51:32.647620,Sale,52,Warehouse_B,227.07,Seasonal stock
6375,220,2024-10-02 10:51:32.647687,Return,-55,Warehouse_A,488.91,New arrival
6376,406,2024-08-24 10:51:32.647756,Purchase,-81,Warehouse_A,115.42,Regular movement
6377,483,2025-05-17 10:51:32.647824,Purchase,-97,Warehouse_C,5.71,Clearance
6378,138,2025-01-21 10:51:32.647899,Adjustment,24,Warehouse_B,485.51,Clearance
6379,388,2024-11-08 10:51:32.647966,Adjustment,31,Warehouse_C,486.79,Regular movement
6380,109,2025-01-20 10:51:32.648035,Adjustment,-11,Warehouse_A,192.68,Regular movement
6381,418,2025-04-14 10:51:32.648104,Purchase,-70,Warehouse_B,117.53,Clearance
6382,263,2024-09-07 10:51:32.648172,Adjustment,-56,Warehouse_B,347.63,Clearance
6383,30,2024-12-19 10:51:32.648241,Purchase,20,Warehouse_C,40.7,Clearance
6384,128,2025-02-23 10:51:32.648311,Return,-1,Warehouse_B,202.95,Seasonal stock
6385,76,2025-02-13 10:51:32.648381,Purchase,5,Warehouse_A,232.98,Seasonal stock
6386,271,2025-04-14 10:51:32.648449,Adjustment,73,Warehouse_C,356.39,New arrival
6387,409,2024-12-13 10:51:32.648518,Purchase,70,Warehouse_B,466.13,New arrival
6388,185,2024-10-06 10:51:32.648587,Return,-87,Warehouse_C,422.72,Clearance
6389,455,2025-02-22 10:51:32.648654,Adjustment,70,Warehouse_C,199.31,Clearance
6390,188,2024-11-09 10:51:32.648722,Sale,46,Warehouse_B,133.57,Regular movement
6391,52,2025-03-16 10:51:32.648789,Adjustment,22,Warehouse_C,152.29,Regular movement
6392,48,2025-02-07 10:51:32.648860,Sale,-23,Warehouse_B,7.72,Regular movement
6393,209,2024-09-18 10:51:32.648927,Sale,-73,Warehouse_C,489.34,Regular movement
6394,319,2025-02-18 10:51:32.648996,Adjustment,-85,Warehouse_C,18.21,New arrival
6395,226,2025-02-03 10:51:32.649064,Purchase,-69,Warehouse_C,38.32,New arrival
6396,212,2024-09-25 10:51:32.649131,Sale,18,Warehouse_C,458.62,Regular movement
6397,208,2024-11-22 10:51:32.649200,Adjustment,-86,Warehouse_B,141.3,Clearance
6398,342,2024-12-11 10:51:32.649268,Purchase,44,Warehouse_C,47.24,Clearance
6399,371,2025-06-27 10:51:32.649334,Sale,-6,Warehouse_B,313.71,Regular movement
6400,126,2025-06-01 10:51:32.649402,Sale,-50,Warehouse_C,150.48,Clearance
6401,371,2025-06-14 10:51:32.649468,Return,-19,Warehouse_A,313.71,Seasonal stock
6402,439,2025-06-21 10:51:32.649538,Return,74,Warehouse_B,169.98,Seasonal stock
6403,90,2024-12-14 10:51:32.649608,Sale,-78,Warehouse_C,229.1,Seasonal stock
6404,425,2025-01-22 10:51:32.649677,Return,-55,Warehouse_A,291.05,Regular movement
6405,399,2025-04-09 10:51:32.649744,Purchase,99,Warehouse_C,106.29,Clearance
6406,476,2024-08-20 10:51:32.649812,Adjustment,6,Warehouse_A,80.42,Clearance
6407,469,2024-12-06 10:51:32.649882,Purchase,36,Warehouse_A,496.21,New arrival
6408,306,2025-05-23 10:51:32.649949,Adjustment,-46,Warehouse_A,111.15,Regular movement
6409,342,2024-11-11 10:51:32.650017,Purchase,2,Warehouse_C,47.24,New arrival
6410,358,2024-12-14 10:51:32.650085,Sale,-52,Warehouse_C,211.79,Clearance
6411,344,2024-12-27 10:51:32.650156,Return,-39,Warehouse_C,54.16,New arrival
6412,151,2025-03-22 10:51:32.650268,Adjustment,-34,Warehouse_B,218.5,Clearance
6413,28,2025-06-19 10:51:32.650348,Return,-19,Warehouse_A,298.19,New arrival
6414,36,2025-03-02 10:51:32.650424,Adjustment,-83,Warehouse_C,427.24,New arrival
6415,142,2025-06-24 10:51:32.650560,Adjustment,56,Warehouse_C,243.54,Clearance
6416,499,2024-10-26 10:51:32.650668,Purchase,-13,Warehouse_B,446.76,Clearance
6417,17,2025-02-18 10:51:32.650758,Sale,-67,Warehouse_B,231.78,Clearance
6418,156,2024-11-07 10:51:32.650837,Purchase,2,Warehouse_A,262.32,Clearance
6419,144,2025-06-21 10:51:32.650913,Return,-2,Warehouse_B,418.63,Clearance
6420,14,2025-08-16 10:51:32.650990,Purchase,97,Warehouse_A,467.76,Seasonal stock
6421,347,2024-10-31 10:51:32.651062,Sale,-59,Warehouse_B,303.88,Regular movement
6422,435,2025-06-17 10:51:32.651133,Purchase,-26,Warehouse_B,464.8,Seasonal stock
6423,479,2025-02-21 10:51:32.651203,Purchase,-23,Warehouse_A,499.96,New arrival
6424,58,2024-08-31 10:51:32.651277,Purchase,6,Warehouse_A,310.87,Seasonal stock
6425,240,2025-05-14 10:51:32.651347,Purchase,13,Warehouse_B,276.68,New arrival
6426,368,2025-07-06 10:51:32.651419,Adjustment,91,Warehouse_C,340.55,Clearance
6427,318,2024-12-10 10:51:32.651489,Purchase,-55,Warehouse_B,421.57,Regular movement
6428,313,2024-12-28 10:51:32.651558,Purchase,-18,Warehouse_C,76.05,Seasonal stock
6429,5,2025-04-02 10:51:32.651631,Purchase,-16,Warehouse_A,55.31,New arrival
6430,471,2025-08-19 10:51:32.651700,Sale,12,Warehouse_C,25.49,New arrival
6431,337,2025-08-04 10:51:32.651771,Purchase,93,Warehouse_C,177.82,New arrival
6432,372,2024-11-29 10:51:32.651840,Return,-64,Warehouse_C,101.08,Clearance
6433,131,2025-06-19 10:51:32.651910,Adjustment,-68,Warehouse_B,70.31,New arrival
6434,304,2025-01-18 10:51:32.651979,Return,80,Warehouse_C,225.69,New arrival
6435,305,2024-09-20 10:51:32.652049,Return,-22,Warehouse_A,33.22,New arrival
6436,248,2024-11-30 10:51:32.652117,Purchase,-51,Warehouse_B,94.66,New arrival
6437,393,2025-03-11 10:51:32.652187,Sale,25,Warehouse_B,263.2,Seasonal stock
6438,19,2025-05-07 10:51:32.652256,Purchase,-98,Warehouse_C,491.35,Seasonal stock
6439,292,2025-07-21 10:51:32.652326,Return,7,Warehouse_C,277.92,New arrival
6440,494,2024-12-28 10:51:32.652394,Adjustment,-1,Warehouse_A,191.83,Clearance
6441,454,2025-05-28 10:51:32.652466,Purchase,-83,Warehouse_C,20.93,New arrival
6442,248,2025-04-09 10:51:32.652536,Return,-44,Warehouse_B,94.66,Regular movement
6443,393,2025-08-01 10:51:32.652605,Return,11,Warehouse_B,263.2,Seasonal stock
6444,156,2024-10-09 10:51:32.652674,Sale,-34,Warehouse_B,262.32,Clearance
6445,249,2025-07-19 10:51:32.652742,Purchase,9,Warehouse_C,40.99,Regular movement
6446,256,2025-01-17 10:51:32.652812,Purchase,-92,Warehouse_B,148.8,Regular movement
6447,468,2025-05-24 10:51:32.652880,Return,93,Warehouse_B,120.74,Regular movement
6448,210,2025-02-13 10:51:32.652952,Purchase,68,Warehouse_C,363.67,Clearance
6449,188,2025-01-19 10:51:32.653020,Purchase,-53,Warehouse_B,133.57,Regular movement
6450,458,2025-05-10 10:51:32.653091,Purchase,73,Warehouse_B,422.42,Regular movement
6451,42,2024-12-11 10:51:32.653159,Return,-48,Warehouse_B,71.83,Regular movement
6452,183,2025-03-12 10:51:32.653230,Sale,-80,Warehouse_A,296.56,Clearance
6453,227,2025-01-20 10:51:32.653299,Purchase,-21,Warehouse_A,294.32,New arrival
6454,345,2024-09-24 10:51:32.653367,Adjustment,-92,Warehouse_B,208.54,Clearance
6455,18,2025-05-20 10:51:32.653438,Return,-15,Warehouse_B,442.75,Regular movement
6456,55,2024-08-29 10:51:32.653506,Adjustment,60,Warehouse_C,469.73,Clearance
6457,380,2025-08-07 10:51:32.653578,Adjustment,-73,Warehouse_C,6.85,Regular movement
6458,227,2024-12-05 10:51:32.653647,Purchase,-43,Warehouse_B,294.32,Regular movement
6459,260,2025-05-15 10:51:32.653717,Return,-53,Warehouse_B,417.76,New arrival
6460,30,2025-03-10 10:51:32.653785,Return,100,Warehouse_B,40.7,New arrival
6461,185,2025-02-28 10:51:32.653854,Return,49,Warehouse_C,422.72,Regular movement
6462,330,2025-03-24 10:51:32.653923,Sale,83,Warehouse_B,255.17,New arrival
6463,399,2025-06-25 10:51:32.653991,Return,56,Warehouse_A,106.29,Seasonal stock
6464,380,2025-07-22 10:51:32.654059,Return,52,Warehouse_C,6.85,Clearance
6465,30,2024-12-28 10:51:32.654127,Purchase,-36,Warehouse_C,40.7,Clearance
6466,479,2025-02-03 10:51:32.654197,Sale,89,Warehouse_A,499.96,New arrival
6467,219,2025-05-03 10:51:32.654265,Adjustment,17,Warehouse_C,403.14,New arrival
6468,465,2024-09-13 10:51:32.654332,Purchase,-27,Warehouse_A,458.75,Seasonal stock
6469,249,2025-07-26 10:51:32.654402,Return,76,Warehouse_B,40.99,New arrival
6470,154,2024-09-23 10:51:32.654469,Purchase,48,Warehouse_C,388.8,Seasonal stock
6471,362,2025-06-28 10:51:32.654539,Purchase,27,Warehouse_B,214.94,Seasonal stock
6472,406,2025-05-11 10:51:32.654607,Sale,30,Warehouse_A,115.42,Seasonal stock
6473,65,2025-04-21 10:51:32.654675,Adjustment,88,Warehouse_C,389.83,New arrival
6474,5,2025-02-09 10:51:32.654743,Adjustment,92,Warehouse_A,55.31,Seasonal stock
6475,91,2025-07-31 10:51:32.654811,Adjustment,-81,Warehouse_B,469.47,Regular movement
6476,167,2025-01-13 10:51:32.654879,Return,-90,Warehouse_A,129.45,New arrival
6477,144,2025-06-08 10:51:32.654946,Adjustment,30,Warehouse_B,418.63,New arrival
6478,85,2025-07-13 10:51:32.655014,Sale,-88,Warehouse_B,45.1,New arrival
6479,255,2025-07-05 10:51:32.655083,Return,-100,Warehouse_B,189.29,Regular movement
6480,333,2025-07-30 10:51:32.655150,Adjustment,-55,Warehouse_C,403.95,Regular movement
6481,400,2025-03-16 10:51:32.655219,Adjustment,-46,Warehouse_B,493.42,New arrival
6482,386,2025-03-10 10:51:32.655289,Return,-23,Warehouse_C,25.21,Regular movement
6483,150,2025-07-30 10:51:32.655357,Purchase,65,Warehouse_A,373.0,New arrival
6484,324,2025-06-05 10:51:32.655424,Purchase,91,Warehouse_A,161.17,Seasonal stock
6485,237,2024-11-23 10:51:32.655494,Adjustment,97,Warehouse_B,76.13,Clearance
6486,163,2024-10-14 10:51:32.655563,Return,67,Warehouse_C,223.88,Clearance
6487,195,2025-02-04 10:51:32.655631,Purchase,-25,Warehouse_B,30.31,Clearance
6488,142,2024-12-12 10:51:32.655698,Sale,-88,Warehouse_B,243.54,Seasonal stock
6489,335,2025-05-03 10:51:32.655765,Return,71,Warehouse_A,276.69,Regular movement
6490,65,2025-07-20 10:51:32.655835,Adjustment,-51,Warehouse_A,389.83,Clearance
6491,88,2025-02-16 10:51:32.655902,Return,-60,Warehouse_A,89.09,Clearance
